ld,load_name,n
1283,LD_4768,3968
1284,LD_4770,4491
1285,LD_4772,3511
1286,LD_4774,3512
1287,LD_4784,131
1288,LD_4799,8312
1289,LD_4800,8900
1290,LD_4803,8305
1291,LD_4804,8305
1292,LD_4806,5795
1293,LD_4810,678
1294,LD_4811,678
1295,LD_4813,3823
1296,LD_4818,8756
1297,LD_4820,6496
1298,LD_4821,2205
1299,LD_4824,3162
1300,LD_4825,2635
1301,LD_4830,2790
1302,LD_4835,7194
1303,LD_4840,7975
1304,LD_4842,2244
1305,LD_4845,3530
1306,LD_4846,6732
1307,LD_4847,5185
1308,LD_4852,49
1309,LD_4860,3395
1310,LD_4864,8711
1311,LD_4867,4549
1312,LD_4873,4018
1313,LD_4883,6760
1314,LD_4886,5295
1315,LD_4888,8238
1316,LD_4891,5832
1317,LD_4896,5277
1318,LD_4897,5278
1319,LD_4899,9151
1320,LD_4900,2189
1321,LD_4904,9257
1322,LD_4907,4213
1323,LD_4910,7519
1324,LD_4911,7519
1325,LD_4912,415
1326,LD_4913,415
1327,LD_4915,1530
1328,LD_4916,1530
1329,LD_4917,7470
1330,LD_4920,7353
1331,LD_4926,7482
1332,LD_4930,7182
1333,LD_4946,7507
1334,LD_4947,7036
1335,LD_4950,7493
1336,LD_4951,7560
1337,LD_4953,8670
1338,LD_4957,377
1339,LD_4959,4161
1340,LD_4962,423
1341,LD_4965,421
1342,LD_4970,2936
1343,LD_4974,1950
1344,LD_4976,6125
1345,LD_4981,4520
1346,LD_4983,8484
1347,LD_4986,9020
1348,LD_4987,3119
1349,LD_4992,835
1350,LD_4993,836
1351,LD_4997,7164
1352,LD_5000,8881
1353,LD_5004,7238
1354,LD_5006,2
1355,LD_5014,3292
1356,LD_5018,5714
1357,LD_5021,5992
1358,LD_5024,5725
1359,LD_5036,2549
1360,LD_5038,5133
1361,LD_5039,9244
1362,LD_5044,2284
1363,LD_5051,4998
1364,LD_5053,4998
1365,LD_5054,4998
1366,LD_5057,3365
1367,LD_5059,3365
1368,LD_5064,2716
1369,LD_5072,8121
1370,LD_5075,3214
1371,LD_5077,4822
1372,LD_5078,4823
1373,LD_5080,4823
1374,LD_5081,9188
1375,LD_5085,1895
1376,LD_5086,2204
1377,LD_5089,5619
1378,LD_5094,724
1379,LD_5095,724
1380,LD_5096,2044
1381,LD_5107,4158
1382,LD_5108,4158
1383,LD_5110,923
1384,LD_5113,8038
1385,LD_5114,8038
1386,LD_5119,1511
1387,LD_5122,679
1388,LD_5125,4934
1389,LD_5129,8378
1390,LD_5132,5370
1391,LD_5133,5371
1392,LD_5135,7313
1393,LD_5141,1551
1394,LD_5142,1551
1395,LD_5147,8036
1396,LD_5153,4964
1397,LD_5164,7119
1398,LD_5165,3672
1399,LD_5168,7451
1400,LD_5174,7009
1401,LD_5178,7565
1402,LD_5183,2749
1403,LD_5188,6318
1404,LD_5203,8802
1405,LD_5204,8258
1406,LD_5205,978
1407,LD_5208,2222
1408,LD_5211,8879
1409,LD_5216,8144
1410,LD_5224,7924
1411,LD_5227,7918
1412,LD_5246,8088
1413,LD_5249,8088
1414,LD_5252,5221
1415,LD_5255,5216
1416,LD_5265,7090
1417,LD_5271,3941
1418,LD_5278,7184
1419,LD_5285,1963
1420,LD_5290,6657
1421,LD_5292,6389
1422,LD_5294,5633
1423,LD_5295,5633
1424,LD_5298,8770
1425,LD_5304,7381
1426,LD_5309,8287
1427,LD_5314,1781
1428,LD_5322,1744
1429,LD_5326,288
1430,LD_5331,1157
1431,LD_5334,9446
1432,LD_5337,9471
1433,LD_5338,6017
1434,LD_5340,6241
1435,LD_5342,8065
1436,LD_5343,1087
1437,LD_5344,1087
1438,LD_5351,7305
1439,LD_5354,7769
1440,LD_5355,7415
1441,LD_5358,6055
1442,LD_5361,9583
1443,LD_5363,4583
1444,LD_5364,4594
1445,LD_5365,4597
1446,LD_5368,7612
1447,LD_5372,9344
1448,LD_5376,4711
1449,LD_5378,4711
1450,LD_5381,4376
1451,LD_5382,8380
1452,LD_5385,2724
1453,LD_5393,5798
1454,LD_5398,9066
1455,LD_5401,9259
1456,LD_5404,1424
1457,LD_5416,506
1458,LD_5419,3399
1459,LD_5423,7877
1460,LD_5424,7880
1461,LD_5425,8618
1462,LD_5426,8618
1463,LD_5427,8618
1464,LD_5432,7372
1465,LD_5433,7373
1466,LD_5436,7097
1467,LD_5439,4815
1468,LD_5442,4815
1469,LD_5446,9869
1470,LD_5448,8279
1471,LD_5451,8356
1472,LD_5452,8356
1473,LD_5466,7849
1474,LD_5468,9262
1475,LD_5478,1212
1476,LD_5481,2464
1477,LD_5482,2464
1478,LD_5483,2464
1479,LD_5485,8196
1480,LD_5486,1569
1481,LD_5495,7474
1482,LD_5497,7426
1483,LD_5499,8078
1484,LD_5501,5406
1485,LD_5503,1626
1486,LD_5506,4757
1487,LD_5513,460
1488,LD_5516,464
1489,LD_5523,2196
1490,LD_5529,2314
1491,LD_5537,2252
1492,LD_5541,1561
1493,LD_5542,1561
1494,LD_5548,6003
1495,LD_5549,6003
1496,LD_5552,738
1497,LD_5555,3963
1498,LD_5557,901
1499,LD_5559,3725
1500,LD_5560,4526
1501,LD_5561,4526
1502,LD_5568,528
1503,LD_5569,528
1504,LD_5573,628
1505,LD_5577,5173
1506,LD_5581,4344
1507,LD_5592,3759
1508,LD_5596,3944
1509,LD_5598,1768
1510,LD_5602,6639
1511,LD_5614,2523
1512,LD_5624,1621
1513,LD_5635,3737
1514,LD_5638,3737
1515,LD_5639,4745
1516,LD_5642,5570
1517,LD_5643,5570
1518,LD_5644,3027
1519,LD_5648,7515
1520,LD_5650,8308
1521,LD_5652,4763
1522,LD_5656,7053
1523,LD_5658,1578
1524,LD_5668,3108
1525,LD_5671,635
1526,LD_5672,634
1527,LD_5674,3513
1528,LD_5680,2201
1529,LD_5681,1380
1530,LD_5683,7655
1531,LD_5687,3555
1532,LD_5689,3444
1533,LD_5694,9138
1534,LD_5697,3852
1535,LD_5700,4798
1536,LD_5706,9397
1537,LD_5708,4589
1538,LD_5709,4590
1539,LD_5713,5244
1540,LD_5714,5245
1541,LD_5725,367
1542,LD_5730,4645
1543,LD_5732,8913
1544,LD_5734,4783
1545,LD_5748,3669
1546,LD_5750,3669
1547,LD_5751,3669
1548,LD_5755,3342
1549,LD_5757,8704
1550,LD_5760,8212
1551,LD_5761,7436
1552,LD_5762,7437
1553,LD_5767,5198
1554,LD_5769,3517
1555,LD_5774,4618
1556,LD_5776,3754
1557,LD_5778,3754
1558,LD_5782,989
1559,LD_5784,1579
1560,LD_5785,1582
1561,LD_5788,5930
1562,LD_5790,5930
1563,LD_5795,1266
1564,LD_5797,7546
1565,LD_5804,1769
1566,LD_5805,2210
1567,LD_5816,2718
1568,LD_5823,8783
1569,LD_5825,3936
1570,LD_5830,1237
1571,LD_5831,1237
1572,LD_5832,2715
1573,LD_5833,2715
1574,LD_5835,1806
1575,LD_5836,2465
1576,LD_5840,346
1577,LD_5843,349
1578,LD_5845,351
1579,LD_5846,352
1580,LD_5847,7181
1581,LD_5850,4842
1582,LD_5853,4843
1583,LD_5854,4623
1584,LD_5861,8797
1585,LD_5868,4135
1586,LD_5869,7455
1587,LD_5878,1191
1588,LD_5879,1191
1589,LD_5880,1190
1590,LD_5883,7418
1591,LD_5886,3182
1592,LD_5888,937
1593,LD_5891,3586
1594,LD_5892,9422
1595,LD_5893,458
1596,LD_5894,458
1597,LD_5897,4030
1598,LD_5903,5280
1599,LD_5911,3073
1600,LD_5915,4464
1601,LD_5922,2615
1602,LD_5923,2615
1603,LD_5924,4382
1604,LD_5925,4382
1605,LD_5926,4382
1606,LD_5929,3133
1607,LD_5933,5212
1608,LD_5934,4154
1609,LD_5937,8364
1610,LD_5938,8365
1611,LD_5939,8365
1612,LD_5940,1388
1613,LD_5941,4741
1614,LD_5942,4741
1615,LD_5948,7678
1616,LD_5956,1962
1617,LD_5958,9321
1618,LD_5967,5188
1619,LD_5970,5048
1620,LD_5976,4727
1621,LD_5980,5252
1622,LD_5983,7637
1623,LD_5984,8698
1624,LD_5986,5621
1625,LD_5991,7242
1626,LD_5992,3346
1627,LD_5995,3596
1628,LD_5996,3598
1629,LD_5999,171
1630,LD_6002,8678
1631,LD_6016,5695
1632,LD_6022,8609
1633,LD_6024,277
1634,LD_6025,277
1635,LD_6030,6346
1636,LD_6042,2541
1637,LD_6043,8201
1638,LD_6044,7497
1639,LD_6048,6898
1640,LD_6052,9752
1641,LD_6053,3266
1642,LD_6057,2585
1643,LD_6058,2585
1644,LD_6059,2627
1645,LD_6071,3880
1646,LD_6072,4116
1647,LD_6076,4970
1648,LD_6077,4818
1649,LD_6079,2122
1650,LD_6081,2122
1651,LD_6099,4156
1652,LD_6102,6107
1653,LD_6105,4298
1654,LD_6107,1779
1655,LD_6108,7439
1656,LD_6109,7167
1657,LD_6115,5147
1658,LD_6117,5147
1659,LD_6121,7424
1660,LD_6122,5934
1661,LD_6124,6634
1662,LD_6125,6212
1663,LD_6136,6473
1664,LD_6137,3019
1665,LD_6144,7485
1666,LD_6148,4905
1667,LD_6151,3469
1668,LD_6153,4839
1669,LD_6155,4838
1670,LD_6157,4865
1671,LD_6160,4958
1672,LD_6170,5933
1673,LD_6174,6036
1674,LD_6181,773
1675,LD_6184,773
1676,LD_6187,5846
1677,LD_6192,4938
1678,LD_6193,4939
1679,LD_6199,8880
1680,LD_6200,2476
1681,LD_6203,2476
1682,LD_6204,1891
1683,LD_6210,5705
1684,LD_6212,8453
1685,LD_6217,3718
1686,LD_6221,3472
1687,LD_6223,3472
1688,LD_6230,798
1689,LD_6235,8616
1690,LD_6237,6690
1691,LD_6239,774
1692,LD_6242,9355
1693,LD_6245,6593
1694,LD_6248,267
1695,LD_6268,3682
1696,LD_6272,9077
1697,LD_6275,8111
1698,LD_6279,8051
1699,LD_6283,1099
1700,LD_6288,1919
1701,LD_6289,1919
1702,LD_6291,6167
1703,LD_6293,6333
1704,LD_6294,6333
1705,LD_6297,8708
1706,LD_6309,2712
1707,LD_6310,2712
1708,LD_6315,8597
1709,LD_6317,8395
1710,LD_6318,9685
1711,LD_6327,9842
1712,LD_6328,9843
1713,LD_6329,9846
1714,LD_6335,2658
1715,LD_6338,8655
1716,LD_6341,9245
1717,LD_6348,5785
1718,LD_6349,5785
1719,LD_6351,2138
1720,LD_6363,3070
1721,LD_6365,3070
1722,LD_6367,6853
1723,LD_6369,8475
1724,LD_6372,2311
1725,LD_6385,2365
1726,LD_6386,1199
1727,LD_6387,1199
1728,LD_6391,8141
1729,LD_6393,4397
1730,LD_6407,1935
1731,LD_6421,1996
1732,LD_6427,9512
1733,LD_6433,6470
1734,LD_6438,122
1735,LD_6439,122
1736,LD_6442,5932
1737,LD_6444,3001
1738,LD_6448,821
1739,LD_6449,4434
1740,LD_6453,7809
1741,LD_6456,7809
1742,LD_6457,7809
1743,LD_6473,1240
1744,LD_6479,2628
1745,LD_6481,2628
1746,LD_6490,6245
1747,LD_6491,1914
1748,LD_6492,1914
1749,LD_6493,2576
1750,LD_6495,2576
1751,LD_6500,2308
1752,LD_6505,1920
1753,LD_6506,1920
1754,LD_6507,7484
1755,LD_6511,2070
1756,LD_6513,8015
1757,LD_6514,5573
1758,LD_6517,8465
1759,LD_6518,8465
1760,LD_6519,8465
1761,LD_6522,1693
1762,LD_6525,1692
1763,LD_6529,9053
1764,LD_6531,7961
1765,LD_6537,5758
1766,LD_6538,2038
1767,LD_6540,2935
1768,LD_6548,9061
1769,LD_6551,9473
1770,LD_6557,4406
1771,LD_6563,6522
1772,LD_6567,6105
1773,LD_6570,1801
1774,LD_6572,2025
1775,LD_6573,2419
1776,LD_6575,9376
1777,LD_6578,4539
1778,LD_6580,1827
1779,LD_6584,9178
1780,LD_6585,9396
1781,LD_6587,9527
1782,LD_6590,8457
1783,LD_6593,8763
1784,LD_6594,8763
1785,LD_6596,6419
1786,LD_6597,6419
1787,LD_6607,9399
1788,LD_6615,9091
1789,LD_6622,732
1790,LD_6627,7175
1791,LD_6629,7175
1792,LD_6630,7175
1793,LD_6638,7524
1794,LD_6639,9340
1795,LD_6640,7301
1796,LD_6642,7614
1797,LD_6644,8516
1798,LD_6646,7545
1799,LD_6651,2237
1800,LD_6658,3793
1801,LD_6661,2503
1802,LD_6666,2290
1803,LD_6689,1350
1804,LD_6692,1347
1805,LD_6693,1348
1806,LD_6699,9873
1807,LD_6701,5858
1808,LD_6702,3054
1809,LD_6703,3055
1810,LD_6707,2629
1811,LD_6714,1961
1812,LD_6716,1961
1813,LD_6721,9220
1814,LD_6722,9327
1815,LD_6729,7249
1816,LD_6730,2408
1817,LD_6736,6382
1818,LD_6739,967
1819,LD_6747,9666
1820,LD_6758,4307
1821,LD_6761,829
1822,LD_6764,7427
1823,LD_6765,7427
1824,LD_6771,7044
1825,LD_6774,5747
1826,LD_6776,1342
1827,LD_6783,6523
1828,LD_6785,2581
1829,LD_6790,9650
1830,LD_6793,3863
1831,LD_6796,3350
1832,LD_6798,4420
1833,LD_6800,2677
1834,LD_6801,4541
1835,LD_6802,4541
1836,LD_6807,8575
1837,LD_6808,7897
1838,LD_6812,157
1839,LD_6813,157
1840,LD_6814,157
1841,LD_6818,904
1842,LD_6819,904
1843,LD_6826,781
1844,LD_6827,780
1845,LD_6834,9591
1846,LD_6844,6091
1847,LD_6848,5864
1848,LD_6850,8161
1849,LD_6856,3337
1850,LD_6863,3626
1851,LD_6865,3625
1852,LD_6866,3625
1853,LD_6867,2132
1854,LD_6869,2132
1855,LD_6870,5609
1856,LD_6873,9083
1857,LD_6879,6340
1858,LD_6883,1305
1859,LD_6887,4456
1860,LD_6888,4456
1861,LD_6892,5144
1862,LD_6893,4438
1863,LD_6898,8400
1864,LD_6900,413
1865,LD_6904,4190
1866,LD_6907,4689
1867,LD_6911,2207
1868,LD_6913,2888
1869,LD_6916,1220
1870,LD_6917,8558
1871,LD_6923,2420
1872,LD_6930,8118
1873,LD_6931,6317
1874,LD_6936,2878
1875,LD_6954,1830
1876,LD_6958,7605
1877,LD_6963,4527
1878,LD_6964,5794
1879,LD_6965,5794
1880,LD_6966,3466
1881,LD_6969,6343
1882,LD_6970,6343
1883,LD_6977,6782
1884,LD_6978,2757
1885,LD_6979,2757
1886,LD_6983,9248
1887,LD_6985,3195
1888,LD_6992,2488
1889,LD_6998,9132
1890,LD_7003,8931
1891,LD_7008,6139
1892,LD_7010,5537
1893,LD_7011,5537
1894,LD_7013,650
1895,LD_7015,649
1896,LD_7023,2916
1897,LD_7025,6784
1898,LD_7028,7358
1899,LD_7030,7358
1900,LD_7031,7117
1901,LD_7036,7061
1902,LD_7044,7085
1903,LD_7045,7118
1904,LD_7046,1877
1905,LD_7055,2098
1906,LD_7056,5697
1907,LD_7062,8672
1908,LD_7063,8673
1909,LD_7065,5513
1910,LD_7066,5513
1911,LD_7069,6590
1912,LD_7073,5458
1913,LD_7074,5457
1914,LD_7085,190
1915,LD_7086,191
1916,LD_7088,8654
1917,LD_7089,8654
1918,LD_7092,2153
1919,LD_7095,3876
1920,LD_7103,8851
1921,LD_7104,8853
1922,LD_7105,7606
1923,LD_7106,2088
1924,LD_7108,2088
1925,LD_7109,2088
1926,LD_7112,9037
1927,LD_7113,9037
1928,LD_7116,658
1929,LD_7119,5558
1930,LD_7121,1595
1931,LD_7124,1595
1932,LD_7127,1594
1933,LD_7133,3000
1934,LD_7136,2333
1935,LD_7140,8386
1936,LD_7145,5049
1937,LD_7147,3575
1938,LD_7156,996
1939,LD_7165,7241
1940,LD_7166,7240
1941,LD_7180,7729
1942,LD_7183,3980
1943,LD_7186,3424
1944,LD_7188,4162
1945,LD_7189,4162
1946,LD_7196,1723
1947,LD_7201,1568
1948,LD_7204,5279
1949,LD_7213,3396
1950,LD_7214,8003
1951,LD_7217,7518
1952,LD_7219,8894
1953,LD_7239,3698
1954,LD_7240,3699
1955,LD_7242,3698
1956,LD_7252,3235
1957,LD_7257,8275
1958,LD_7258,8275
1959,LD_7260,8882
1960,LD_7262,8753
1961,LD_7264,8321
1962,LD_7268,8203
1963,LD_7272,136
1964,LD_7274,7987
1965,LD_7276,8357
1966,LD_7285,5022
1967,LD_7289,8314
1968,LD_7290,8344
1969,LD_7291,4752
1970,LD_7294,5851
1971,LD_7296,303
1972,LD_7312,9883
1973,LD_7319,7631
1974,LD_7324,2142
1975,LD_7329,444
1976,LD_7330,9187
1977,LD_7333,6146
1978,LD_7335,120
1979,LD_7336,8337
1980,LD_7337,8337
1981,LD_7338,2538
1982,LD_7355,3990
1983,LD_7364,1279
1984,LD_7370,5534
1985,LD_7372,8525
1986,LD_7375,5433
1987,LD_7378,9316
1988,LD_7380,9860
1989,LD_7381,9859
1990,LD_7384,1165
1991,LD_7385,1165
1992,LD_7394,8682
1993,LD_7401,9555
1994,LD_7404,7863
1995,LD_7425,4537
1996,LD_7432,8126
1997,LD_7434,9382
1998,LD_7436,2071
1999,LD_7440,1637
2000,LD_7444,5694
2001,LD_7447,5529
2002,LD_7449,5639
2003,LD_7451,5726
2004,LD_7456,5516
2005,LD_7464,5637
2006,LD_7468,5623
2007,LD_7476,2701
2008,LD_7478,2214
2009,LD_7482,1253
2010,LD_7485,702
2011,LD_7490,7183
2012,LD_7491,7183
2013,LD_7494,894
2014,LD_7498,6336
2015,LD_7502,2868
2016,LD_7503,5937
2017,LD_7504,5937
2018,LD_7510,1150
2019,LD_7513,2710
2020,LD_7519,2079
2021,LD_7520,2226
2022,LD_7521,2226
2023,LD_7533,6674
2024,LD_7534,9211
2025,LD_7535,9413
2026,LD_7536,9413
2027,LD_7538,6921
2028,LD_7539,195
2029,LD_7542,5751
2030,LD_7548,242
2031,LD_7550,8413
2032,LD_7552,8413
2033,LD_7555,7798
2034,LD_7564,9161
2035,LD_7569,64
2036,LD_7572,671
2037,LD_7575,669
2038,LD_7583,519
2039,LD_7605,2567
2040,LD_7606,2567
2041,LD_7612,2418
2042,LD_7618,1976
2043,LD_7621,9670
2044,LD_7622,6575
2045,LD_7629,3457
2046,LD_7631,5268
2047,LD_7635,3283
2048,LD_7645,29
2049,LD_7655,36
2050,LD_7656,38
2051,LD_7664,1945
2052,LD_7668,950
2053,LD_7672,4425
2054,LD_7673,7226
2055,LD_7679,4558
2056,LD_7680,8677
2057,LD_7684,9489
2058,LD_7685,6034
2059,LD_7687,630
2060,LD_7688,631
2061,LD_7689,3645
2062,LD_7700,3985
2063,LD_7703,530
2064,LD_7705,4049
2065,LD_7706,4049
2066,LD_7707,726
2067,LD_7711,5208
2068,LD_7714,5209
2069,LD_7722,7086
2070,LD_7723,2584
2071,LD_7726,9168
2072,LD_7729,5834
2073,LD_7730,2036
2074,LD_7743,7102
2075,LD_7746,7351
2076,LD_7747,7547
2077,LD_7748,7547
2078,LD_7753,1748
2079,LD_7755,696
2080,LD_7760,9388
2081,LD_7761,7895
2082,LD_7762,9428
2083,LD_7763,9431
2084,LD_7776,3817
2085,LD_7777,1745
2086,LD_7786,3781
2087,LD_7793,2028
2088,LD_7795,9157
2089,LD_7803,2892
2090,LD_7805,8908
2091,LD_7806,8909
2092,LD_7811,9171
2093,LD_7814,3819
2094,LD_7815,3818
2095,LD_7816,9436
2096,LD_7817,9243
2097,LD_7820,8268
2098,LD_7821,7929
2099,LD_7828,4371
2100,LD_7829,4755
2101,LD_7835,2504
2102,LD_7837,8862
2103,LD_7840,2101
2104,LD_7844,2737
2105,LD_7845,4593
2106,LD_7850,7750
2107,LD_7854,8246
2108,LD_7855,5980
2109,LD_7856,1740
2110,LD_7857,1740
2111,LD_7862,1867
2112,LD_7863,1867
2113,LD_7864,1868
2114,LD_7865,1868
2115,LD_7867,5301
2116,LD_7870,54
2117,LD_7872,54
2118,LD_7876,4148
2119,LD_7880,968
2120,LD_7883,968
2121,LD_7890,6652
2122,LD_7891,1113
2123,LD_7894,4700
2124,LD_7895,262
2125,LD_7897,3378
2126,LD_7898,3118
2127,LD_7900,3118
2128,LD_7903,3429
2129,LD_7905,3747
2130,LD_7906,5224
2131,LD_7909,9101
2132,LD_7911,9526
2133,LD_7914,8050
2134,LD_7915,8050
2135,LD_7917,5249
2136,LD_7920,3102
2137,LD_7921,3102
2138,LD_7923,2890
2139,LD_7925,2891
2140,LD_7928,6240
2141,LD_7929,6240
2142,LD_7938,3499
2143,LD_7940,7498
2144,LD_7941,8128
2145,LD_7948,8248
2146,LD_7953,329
2147,LD_7956,8232
2148,LD_7958,999
2149,LD_7961,1001
2150,LD_7965,4653
2151,LD_7970,817
2152,LD_7972,817
2153,LD_7973,817
2154,LD_7975,5446
2155,LD_7979,3641
2156,LD_7980,3642
2157,LD_7982,9079
2158,LD_7986,4668
2159,LD_7987,3274
2160,LD_7990,5226
2161,LD_7991,5227
2162,LD_7997,5309
2163,LD_7999,5309
2164,LD_8002,5366
2165,LD_8004,4622
2166,LD_8006,3578
2167,LD_8009,4083
2168,LD_8023,1573
2169,LD_8031,3550
2170,LD_8035,3550
2171,LD_8045,2903
2172,LD_8053,762
2173,LD_8054,7030
2174,LD_8057,7177
2175,LD_8065,1820
2176,LD_8068,2104
2177,LD_8070,2104
2178,LD_8075,8259
2179,LD_8077,2179
2180,LD_8079,2702
2181,LD_8082,1775
2182,LD_8083,1775
2183,LD_8086,8681
2184,LD_8088,4566
2185,LD_8092,4885
2186,LD_8100,8405
2187,LD_8102,8404
2188,LD_8105,9009
2189,LD_8106,9009
2190,LD_8107,6551
2191,LD_8108,1778
2192,LD_8109,1778
2193,LD_8111,2253
2194,LD_8115,2253
2195,LD_8121,1923
2196,LD_8134,6774
2197,LD_8135,6774
